Majority protein IDs	Protein names	gene	S1	S2	S3	DTL1	DTL2	DTL3	ATL	mTAL	cTAL	DCT	CNT	CCD	OMCD	IMCD
P55260	Annexin A4	Anxa4	80414.68336530609	690598.7078379808	921577.1972362571	1085167.8467644907	917351.7101442668	1209591.610492833	977002.9470734162	788519.6137022626	1220069.4285798206	2013302.5081044799	6567888.775184318	9527925.211382965	6232386.904094788	2851347.338109452
P14668	Annexin A5	Anxa5	440.028617836907	120478.70686751055	779867.9574362312	2003472.0623787695	4455193.083252486	3635097.7012693626	2225756.318664292	1126910.9835444302	1560093.0166017406	399116.61515608383	564899.7149730824	738682.6654547135	329858.57819723693	3340045.976905046
P48037	Annexin A6	Anxa6	3985.9501936105084	304038.9094074018	842346.8500054448	385486.433519134	538016.9232238481	336962.06344297115	240550.6547873585	1086275.667054831	1108753.127450041	819516.5272371153	621324.2920432359	1119576.5196056697	741804.2274597633	348384.41539582086
Q6IRJ7	Annexin	Anxa7	23325.325019558593	26067.49871107088	58465.97875566325	120865.73583806233	93324.83140945582	175701.6411189156	306610.80995012587	78451.06378855104	154820.69460797662	168148.8823035327	228890.32853868112	222639.80982379176	161111.71040102627	540699.3791995344
Q4FZU6	Annexin A8	Anxa8	0	0	0	7887.287630344078	0	0	0	5.8806443921643305	0	0	0	0	32.20577137929642	388991.1355188315
D3ZSA0	Annexin	Anxa9	0	8702.691989265295	0	115149.91816562435	0	27699.40939633565	221874.05628291727	0	0	0	30099.722434944375	26196.774627757004	57602.32979998572	304750.5209283611
O08590	Membrane primary amine oxidase	Aoc3	0	0	0	0	0	0	0	0	0	0	0	10.983087171164994	0	0
P52303	AP-1 complex subunit beta-1	Ap1b1	67416.76870227231	285610.61899742624	222796.34275110596	32848.477686701284	19739.394390759684	31462.32616475933	30739.027871112216	46794.69269671222	86403.56145672163	60179.771209171166	111148.97734267013	148434.71250279914	92005.221727452	106158.15134277305
D3ZGW2	NA	Ap1g2	16.633335268887638	0	0	0	0	0	0	0	138.5459467948426	170.81381528271575	2361.198428625952	8331.818978400015	8048.387125203821	5636.167121456811
Q32Q06	AP-1 complex subunit mu-1	Ap1m1	20243.979022317868	238519.92373721005	342178.9154037968	32722.41778088029	21753.47093505342	20272.03725356897	16408.21296757763	29189.7970376427	73014.8400565025	53569.680351689945	82629.4786084107	122816.51725786114	59441.80354229969	69941.93230503409
D3ZRP6	NA	Ap1m2	41289.57960530388	49065.36239996051	137612.6693222813	50641.37660909677	65365.07772731624	49381.44922500636	37977.524625081416	62270.75874336142	122254.24814726345	153022.50627656802	206765.57862754588	286639.92982755956	115658.4044796026	166082.58756403797
B5DFI3	NA	Ap1s1	113264.76020216123	370992.6585671845	664834.4853652098	34125.08438961764	52937.59773002481	68007.7340676216	93175.34764571245	34133.80840721131	185584.2943041613	107616.12829408007	86298.76311836769	210893.13469452766	119799.58689744378	242828.93033892775
B2GV08	NA	Ap1s2	0	0	0	0	0	235.04221780276436	0	0	259.86912292384125	0	0	0	0	2728.4208810448686
M0RD05	NA	Ap1s3	0	0	0	23466.462986728893	992.6844391228058	27.16469840879265	0	27481.79271947422	0	40521.675885239754	42639.08716864824	95289.51651927081	76062.42491037057	27044.846991317158
D3ZUY8	NA	Ap2a1	10526.335305210192	25216.82395868896	0	6377.360759903978	3244.8811872368588	9234.542328755986	434.5783789746364	4886.807493166302	14443.293200663982	21490.650358909894	34145.04143334267	23081.869105141835	31250.219938279006	26332.142163747427
P18484	AP-2 complex subunit alpha-2	Ap2a2	366498.483573637	882679.74397133	341876.12867602886	60527.97107949905	200233.0365996322	101484.00272510597	59718.57994829104	21848.269713418023	113603.7088169631	91140.91100737518	111884.94433950097	133718.69013955246	90233.85457033454	211657.32550927688
P62944	AP-2 complex subunit beta	Ap2b1	364776.7397597217	533129.8129166962	344634.7435259982	104784.78071750702	197064.24484763647	155048.3914016753	97083.27981502644	130526.91746320782	290708.54348482424	234755.9028425677	275474.43727803935	309059.5261567912	242952.90711010617	391982.01238981704
P84092	AP-2 complex subunit mu	Ap2m1	414572.62634161883	370192.31574011093	121823.04818800068	51242.901076774884	122905.04123121906	142236.9106403876	48093.59798889718	35697.24831793686	194724.06288768543	88331.08334924762	168198.1149156046	131767.85773207547	61444.909287349066	261907.6783558669
P62744	AP-2 complex subunit sigma	Ap2s1	203117.0156695342	405069.9366417384	102829.53715792391	49651.15749564747	98967.98744366124	118524.11276669391	28809.09470797188	36862.06219965817	138517.36105954146	155939.83958120638	121575.06752753578	71052.96783265917	61791.88677068877	234688.0518603463
A0A0G2JWD6	NA	Ap3b1	41267.10068586811	124377.42276325525	59063.445276614875	19988.043231721334	46245.603626816235	24101.58004783224	13080.332442017396	35211.74551385158	88062.35112182086	69875.72665249874	67127.57999205761	52085.99847075297	45395.70016982465	73730.42467242212
B5DFK6	NA	Ap3d1	14933.440061604379	57751.44297374218	127744.99623941717	13045.20043205321	10358.694052730743	11789.856182849584	11718.317908552273	4703.004974888083	39050.511514609316	28278.045401683023	43425.56738812769	75833.94670135484	13797.880830587343	36372.10746086438
P53676	AP-3 complex subunit mu-1	Ap3m1	988.5491037908816	86832.44510626384	136893.85673173243	13136.910017867647	4984.6075124318895	12937.88606275311	20243.98062785038	9011.793177362562	35584.1430279647	7353.111079043451	32112.10448199937	73886.77501772055	14078.190950163524	39062.39717277607
P53678	AP-3 complex subunit mu-2	Ap3m2	0	0	0	0	0	0	0	0	0	0	9.36468691346607	0	0	0
G3V9Y9	NA	Ap3s1	0	33741.24926204887	51.66714232975531	27.222338201467224	32.638854387301	19975.783638769528	0	147.41097185410123	1052.1220170616054	930.0405320501346	21726.767856874547	57969.388335713586	27485.677840562315	57574.51804059649
A0A0G2K302	NA	Ap3s2	0	0	0	0	0	0	0	0	0	0	574.6865200646747	10.818195600963682	0	4511.4180245974585
D3ZX21	NA	Ap4e1	0	9.891126557333084	0	0	0	0	0	0	8.44374187707231	0	0	4.417563580608077	0	831.1564456223763
Q2PWT8	AP-4 complex subunit mu-1	Ap4m1	0	12.805483140207283	0	0	0	0	0	0	0	98.24398960650534	0	0	0	1442.401344782408
D3ZVB0	AP-5 complex subunit beta-1	Ap5b1	0	0	0	0	0	0	0	0	0	0	0	0	0	49.03673585587157
Q499N2	AP-5 complex subunit mu-1	Ap5m1	0	8534.449976797068	0	0	0	0	0	0	314.88159890093397	3749.619667513869	252.21116101501383	233.19405270218067	0	0
D3ZU53	NA	Ap5z1	0	0	0	0	0	0	0	0	9.625524114428444	0	0	6.0229376771100345	0	0
O70248	Amyloid beta A4 precursor protein-binding family A member 3	Apba3	0	308.3840769216713	0	0	0	134.9856313912797	0	0	306.990483736899	2754.886878443158	2507.919037842266	1704.91323578256	268.7358755052413	2521.7822350806928
P46933	Amyloid beta A4 precursor protein-binding family B member 1	Apbb1	0	0	0	0	0	0	0	0	0	0	0	4.041452365004565	0	4989.36638031227
F1LZU7	NA	Apbb2	0	0	0	0	0	8130.21852372948	0	0	0	13.481861954002701	0	0	0	0
P70478	Adenomatous polyposis coli protein	Apc	0	342.22052788214836	0	0	0	2377.319793302398	0	0	358.86922669772224	500.43590110749335	477.01461049567325	1118.573687179216	0	856.1602467415048
Q66HE0	NA	Apcdd1l	0	0	0	0	0	0	0	0	0	0	0	4.72270164092721	0	873.3054498495114
P23680	Serum amyloid P-component	Apcs	19965.344280853904	504.7599392069846	0	0	0	0	0	0	0	0	0	8.848268931077696	0	0
P13676	Acylamino-acid-releasing enzyme	Apeh	67008.29698834906	202346.61101848254	155652.83064896133	27875.802452479522	10059.37606196882	18181.8060417931	3541.7303003843417	32728.162279415847	39403.50178183647	58438.974685641166	101000.75066519699	121494.81397231539	36078.01367185899	59867.34772064322
P43138	DNA-(apurinic or apyrimidinic site) lyase;DNA-(apurinic or apyrimidinic site) lyase, mitochondrial	Apex1	212051.396366902	382533.6269717685	261909.33028156546	119946.37247125922	71951.51135124621	93818.89301875999	97790.79906809506	78968.66017919236	215048.18899612932	164383.33382525507	198514.79915150156	198449.2453011236	131532.14479018335	72777.199581398585
A0A0G2K6H8	NA	Aph1a	0	0	62915.65121106626	506.13785216823203	1627.6109024801078	10886.650637807737	0	10.199207869630781	0	0	404.90657777722373	1117.9444493317606	0	13063.281541518721
B1WC49	NA	Api5	4301.6210855677355	106601.08144128523	1221.9717560905056	82188.03183371855	29348.031908650162	39461.22605628431	51153.36580042325	40140.44892648229	67287.60575383357	51981.26090297952	83917.61400804376	88423.60393830575	69058.43686749139	92461.36226496163
D3ZUI1	NA	Apip	0	55267.208781480884	51.823018363063404	7179.995657559028	15.186743048124448	6000.511045631808	12025.55688702898	11.214958863960065	833.327437470661	791.5956371069677	35133.98820665584	45856.37839222863	521.9895522235757	23360.60669791858
F6Q5G6	NA	Aplf	0	6.932674930110123	0	0	0	1509.5364871778222	0	0	12.202376632285228	79.37596652929837	155.8582806764956	6.5931295770392015	0	2836.2490031511015
P15943	Amyloid-like protein 2	Aplp2	0	206.14316335078243	0	0	0	5407.60914011922	0	444.2407855978256	3344.388793931999	2249.4090157636733	1168.2897751192515	504.7166893778091	0	3029.2189539855262
Q7TP48	Adipocyte plasma membrane-associated protein	Apmap	1012421.882698037	2462433.5410821484	372996.0124546056	46858.131515515895	27232.42937342357	18954.51748227343	223.64980986431277	37995.31717329616	152503.34479775923	84200.5544843064	19422.70559771571	32822.07059101855	18472.314051586196	19034.03371720781
P04639	Apolipoprotein A-I;Proapolipoprotein A-I	Apoa1	142989.74987946064	0	0	0	0	0	0	0	0	17.79310803119318	0	10.505445993209333	0	0
P02651	Apolipoprotein A-IV	Apoa4	340017.00800547295	0	0	0	13.324925660428942	0	0	0	22.849146454103817	333.2022480464259	0	11.492876600347914	0	0
P02650	Apolipoprotein E	Apoe	1357417.9474556725	63323.99135876253	0	0	13592.10413078777	4229.708758243093	0	2196.023584502209	106903.16321809756	74736.01205061922	47722.567106753166	12956.423937139334	0	136.66493479124668
P26644	Beta-2-glycoprotein 1	Apoh	405039.9924006825	389.3329213811355	0	7803.187670338268	13679.698162973491	8470.437437367116	10224.20772283729	833.6598031196656	611.0575254456747	7206.570966102352	196.2399468406064	11.894636657324558	17.30948559519432	0
M0R7V3	NA	Apoo	0	1523360.3219840238	500788.30143505934	130398.6922849642	69.86359352336974	99191.45946239866	195148.82681526607	910548.7797737563	906937.6490866186	1328829.5179491506	939655.1652328168	722454.7154140165	610797.1021469776	81675.42768082755
Q5U1W6	NA	Apool	176390.28311203132	980156.677931813	492264.32727461663	35658.98232896233	52244.46023827068	33589.52568371975	35714.575335533074	320420.6490785669	706904.1594618559	579813.3518731829	318581.7214405802	303253.2098333664	209309.52560910577	66714.8610214764
P08592	Amyloid beta A4 protein;N-APP;Soluble APP-alpha;Soluble APP-beta;C99;Beta-amyloid protein 42;Beta-amyloid protein 40;C83;P3(42);P3(40);C80;Gamma-secretase C-terminal fragment 59;Gamma-secretase C-terminal fragment 57;Gamma-secretase C-terminal fragment 50;C31	App	313.68444353368477	10563.053256251113	9684.355842649024	9543.002926107196	21809.80020869234	33398.58307585878	9298.618030753665	4915.277980369452	7816.362721121154	25037.697349476213	19161.775032451475	8441.78756673238	7357.448934648054	6612.614175977994
D3ZWA8	NA	Appl1	5285.1377839111055	56467.60453695721	40720.683809965	42555.78953949367	57910.85962216416	62518.28369773863	36949.006614031976	22462.325768079376	81773.86541979216	52388.91631914567	67719.5972955817	91314.32332738527	33276.84021503807	160473.6243676742
B4F779	NA	Appl2	0	6054.618687233306	0	0	0	0	0	0	18020.79461480354	6642.437404777883	7360.119809879612	5435.600856418354	8.902670178676388	1992.2862871908922
P36972	Adenine phosphoribosyltransferase	Aprt	385702.24251024047	1674233.9775054595	1791074.5979567065	317054.1204373965	369906.25130130845	304136.4367673357	384900.6981616198	797453.366560607	894423.9373731809	810193.2776009385	692505.4904308539	872809.8111386531	651228.9881354002	459425.2516023243
P29975	Aquaporin-1	Aqp1	1006669.0708597808	8336721.284037006	77488218.19811293	1771094.900088801	29593515.92503103	22892536.09766865	1334700.815693277	73571.25865683507	232455.54573821567	185359.05055397857	22495.61015800174	186864.06519393116	24665.18926227562	86757.04555855351
P34080	Aquaporin-2	Aqp2	0	0	0	20456.94864754505	64.58529580326878	70992.20764148705	95782.300918632	868.5257558407129	0	130534.98752650076	3421380.2494074022	4109140.4799669404	9288164.556907443	17775167.953046434
P47863	Aquaporin-4	Aqp4	0	0	0	0	0	0	39.35273504527895	0	0	0	118379.05511003862	111015.16803591343	174501.31210897595	1688550.5954466236
Q9WTY0	Aquaporin-6	Aqp6	0	0	0	0	0	0	0	0	0	0	17970.28844509759	28189.537795673346	115024.94788702497	0
P56403	Aquaporin-7	Aqp7	0	0	466546.72622970294	0	0	0	0	0	0	0	0	0	0	0
A3KNA0	NA	Aqr	0	2583.084033221843	0	1797.9357587266072	11.77857983689775	1091.2571724429579	2268.7203291685323	456.5942678169195	4444.844827923025	4383.710279618702	2492.2366111561105	2325.605109534786	4847.524695232377	3959.012727159246
P14056	Serine/threonine-protein kinase A-Raf	Araf	7228.540557546894	98210.14827849354	151292.72055582659	7337.429561310175	5562.05389332744	218.46786497685002	1768.4933925974947	1325.5598578144443	29664.326108011395	23716.347494834183	23462.839276281185	35130.92421145431	507.04424902204346	23623.33943988204
F1LM60	NA	Arap1	0	0	0	0	0	0	0	0	12.195203555186895	0	848.233745052706	5.536566697028502	0	0
A0A0G2K7I9	NA	Arap2	0	0	0	0	0	0	0	0	0	0	0	0	0	419.35259586210776
Q66H80	Coatomer subunit delta	Arcn1	172775.02953983494	1027505.3010714729	256303.5794471649	95060.44778684263	114952.76911646708	86459.94187947777	41858.80156201811	109358.78149328049	343848.8886948995	358649.3216942631	219671.56688199597	179965.87871471935	240492.04704041794	212354.85766054905
P84082	ADP-ribosylation factor 2	Arf2	0	22.565924523895315	0	0	13.715692988463813	1528.8200748961278	0	135.21205113789483	494.6633590028167	172.64858012861728	14538.230458551236	137.1311148280304	205.48272301788649	2784.0703190441577
P61206;P84079;A0A0G2K4Q4	ADP-ribosylation factor 3;ADP-ribosylation factor 1	Arf3	923625.681234729	4149308.058962334	2855165.2912663943	746731.3413055062	777776.3236524523	783979.8924545982	907251.6255606682	822718.0605299363	2084296.4720831066	1951785.041955287	1916430.0757241407	3721137.841717972	1737622.0802492423	2719463.5731310537
P61751	ADP-ribosylation factor 4	Arf4	443149.57507062523	1099631.1370522985	827347.817968522	180525.09519318223	194957.56309169444	157991.7252491884	93587.69565491664	306514.05342294154	505683.3176131905	439186.702717765	373055.96896083985	262466.45104737504	233851.5147252393	363579.5927946276
P84083	ADP-ribosylation factor 5	Arf5	267157.5993270544	528428.9345351515	358857.4176978266	149135.99407101364	162580.650650652	102923.80795284039	66239.98172792775	79472.45591446213	418493.9088482817	229511.02413277014	276518.91152264504	297628.9681600288	170719.56890597512	331252.33422561205
P62332	ADP-ribosylation factor 6	Arf6	0	101296.338208072	35.3330665668481	70326.07707444104	1067.0311669578125	67718.70021697445	470.45711770667884	77334.32008802168	213594.4297201544	230557.02990162018	767180.5065893007	618441.9122834691	168765.77132666024	349175.3336489439
Q62848	ADP-ribosylation factor GTPase-activating protein 1	Arfgap1	22641.627942397747	63841.78001823034	69375.60775025118	10839.455408337273	9834.909492106008	4904.7863070549565	0	1066.8634888168144	1756.5000583513367	45696.905137697686	35325.666740461784	61913.43207733343	19302.31552616189	25484.256032777415
Q3MID3	ADP-ribosylation factor GTPase-activating protein 2	Arfgap2	41970.35846992991	96319.29806576314	29155.34185982841	42889.28388575856	21522.704911585795	35451.387558474	8152.39884880287	25661.96664831738	25764.80597374378	30815.58820092339	30457.72211756757	28290.580832784446	32096.99019310735	32851.157282327964
Q4KLN7	ADP-ribosylation factor GTPase-activating protein 3	Arfgap3	0	70256.4682863665	70720.8595792691	5968.124301084547	6155.914924400088	3238.9715490221224	1690.9097248846188	5204.285337927498	21650.97989868307	16077.083370511293	623965.772842651	8048.167769275593	5460.684046715331	24777.192940101624
D4A631	Brefeldin A-inhibited guanine nucleotide-exchange protein 1	Arfgef1	1313.157089618807	13628.917913887486	18208.306230681817	3497.1647796812867	2708.9196218152324	3446.055963730521	1614.2155585474347	6374.026789979902	12586.182675025444	7233.812171898841	10763.901155960586	15236.249149399386	5739.011052168711	20522.461992246324
Q7TSU1	Brefeldin A-inhibited guanine nucleotide-exchange protein 2	Arfgef2	4450.780936800399	18000.590954662588	14255.412654513433	2458.905951630479	5207.8534185007275	3055.7507398837156	2238.475352964343	12984.207399058605	30892.052684821676	28501.500331103223	31024.556140162847	27297.99474182344	17096.986053317833	12783.571225345084
D3ZF86	NA	Arfgef3	4990.019850455636	47304.151936884686	0	0	0	52.84454937302603	5911.944440524889	27.739004505440768	177.32732499108423	12.470306151357262	1685.0482335687902	1161.630049438448	1112.5950272956384	20708.904736299082
Q9JHU5	Arfaptin-1	Arfip1	991.8886788326068	126860.47251107731	136715.45261786482	26188.18547720131	13485.967554720995	22131.134400835865	10554.479590584308	14039.987706607651	46762.44826201982	39548.78613229169	97279.07474632897	183716.7417225893	109835.46985473725	129546.93582918262
Q6AY65	Arfaptin-2	Arfip2	0	33555.3817492469	0	0	0	4914.150172876267	0	0	14733.943499814452	472.4419155746997	156.3089793004318	11341.583156152175	214.83486903128295	2334.633961240159
Q63055	ADP-ribosylation factor-related protein 1	Arfrp1	0	9043.86584312103	0	6160.311686912453	23.121235270807635	7021.004052592244	0	627.0725636471785	717.2371871909168	237.31070938763207	18.732146244471515	5.589660728090031	344.8295592034204	11882.90816368207
P07824	Arginase-1	Arg1	0	12.102543006591876	0	6787.813452001266	23287.21882982412	12016.20249750726	15433.576291489655	10537.420432374587	0	12505.69802478862	0	285.4735843858138	0	0
O08701	Arginase-2, mitochondrial	Arg2	0	343778.9065070673	2097408.406468037	38832.77249054514	40446.7386876453	60834.58287142244	53148.344134010025	0	344.6387826898158	305.2976740975318	252981.18867156364	802545.0435774066	422724.0640176794	541904.6513188595
